,Unnamed: 0,al.mode,al.op,al.op.rate,al.op.tsp,al.pv,al.pv.rate,al.pv.tsp,as.mode,as.op,as.op.rate,as.op.tsp,as.pv,as.pv.rate,as.pv.tsp,ascracker.mode,ascracker.op,ascracker.op.rate,ascracker.op.tsp,ascracker.pv,ascracker.pv.rate,ascracker.pv.tsp,ascracker.valve.op,ga.mode,ga.op,ga.op.rate,ga.op.tsp,ga.pv,ga.pv.rate,ga.pv.tsp,in.mode,in.op,in.op.rate,in.op.tsp,in.pv,in.pv.rate,in.pv.tsp,manip.mode,manip.op,manip.op.rate,manip.pv,manip.pv.rate,manip.pv.tsp,manip.rs.rpm,mbe.p,pyrometer.t,sb.mode,sb.op,sb.op.rate,sb.op.tsp,sb.pv,sb.pv.rate,sb.pv.tsp,sbcond.mode,sbcond.op,sbcond.op.rate,sbcond.op.tsp,sbcond.pv,sbcond.pv.rate,sbcond.pv.tsp,sbcracker.mode,sbcracker.op,sbcracker.op.rate,sbcracker.op.tsp,sbcracker.pv,sbcracker.pv.rate,sbcracker.pv.tsp,shutter.al,shutter.as,shutter.ga,shutter.in,shutter.pyrometer,shutter.sb,shutter.suko,shutter.susi,suko.mode,suko.op,suko.op.rate,suko.op.tsp,suko.pv,suko.pv.rate,suko.pv.tsp,susi.mode,susi.op,susi.op.rate,susi.op.tsp,susi.pv,susi.pv.rate,susi.pv.tsp,this.recipesrunning,time,TimeInMin,time_in_min
1205,1205,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1206,20.1,20.1
1206,1206,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1207,20.11666667,20.11666667
1207,1207,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1208,20.13333333,20.13333333
1208,1208,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1209,20.15,20.15
1209,1209,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1210,20.16666667,20.16666667
1210,1210,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1211,20.18333333,20.18333333
1211,1211,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1212,20.2,20.2
1212,1212,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1213,20.21666667,20.21666667
1213,1213,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1214,20.23333333,20.23333333
1214,1214,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1215,20.25,20.25
1215,1215,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1216,20.26666667,20.26666667
1216,1216,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1217,20.28333333,20.28333333
1217,1217,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1218,20.3,20.3
1218,1218,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1219,20.31666667,20.31666667
1219,1219,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1220,20.33333333,20.33333333
1220,1220,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1221,20.35,20.35
1221,1221,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1222,20.36666667,20.36666667
1222,1222,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1223,20.38333333,20.38333333
1223,1223,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1224,20.4,20.4
1224,1224,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1225,20.41666667,20.41666667
1225,1225,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1226,20.43333333,20.43333333
1226,1226,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1227,20.45,20.45
1227,1227,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1228,20.46666667,20.46666667
1228,1228,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1229,20.48333333,20.48333333
1229,1229,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1230,20.5,20.5
1230,1230,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1231,20.51666667,20.51666667
1231,1231,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1232,20.53333333,20.53333333
1232,1232,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1233,20.55,20.55
1233,1233,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1234,20.56666667,20.56666667
1234,1234,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1235,20.58333333,20.58333333
1235,1235,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1236,20.6,20.6
1236,1236,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1237,20.61666667,20.61666667
1237,1237,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1238,20.63333333,20.63333333
1238,1238,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1239,20.65,20.65
1239,1239,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1240,20.66666667,20.66666667
1240,1240,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1241,20.68333333,20.68333333
1241,1241,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1242,20.7,20.7
1242,1242,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1243,20.71666667,20.71666667
1243,1243,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1244,20.73333333,20.73333333
1244,1244,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1245,20.75,20.75
1245,1245,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1246,20.76666667,20.76666667
1246,1246,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1247,20.78333333,20.78333333
1247,1247,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1248,20.8,20.8
1248,1248,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1249,20.81666667,20.81666667
1249,1249,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1250,20.83333333,20.83333333
1250,1250,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1251,20.85,20.85
1251,1251,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1252,20.86666667,20.86666667
1252,1252,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1253,20.88333333,20.88333333
1253,1253,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1254,20.9,20.9
1254,1254,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1255,20.91666667,20.91666667
1255,1255,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1256,20.93333333,20.93333333
1256,1256,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1257,20.95,20.95
1257,1257,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1258,20.96666667,20.96666667
1258,1258,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1259,20.98333333,20.98333333
1259,1259,pid,0,0,0,750,0,750,pid,0,0,0,374,0,374,pid,0,0,0,600,2,600,40.83927501,pid,0,0,0,827.62018,40,827.62018,pid,0,0,0,788.5271378,40,788.5271378,pid,0,0,760,50,760,7,1.00E-07,0,pid,0,0,0,250,0,250,pid,0,0,0,800,10,800,pid,0,0,0,800,10,800,closed,open,closed,closed,open,closed,closed,closed,manual,10,0.5,10,0,0,0,manual,40,2,40,0,0,0,1,1260,21,21
